站名,年份,月份,總日照時數h,總日射量MJ/ m2
茶改北部分場,2019,9,249.9,431.5
桃園農改,2019,9,286.0,533.5
茶改場,2019,9,276.5,504.4
農工中心,2019,9,268.5,478.7
桃改五峰分場,2019,9,253.8,436.2
桃改新埔分場,2019,9,288.9,510.0
畜試北區分所,2019,9,315.6,719.9
苗改生物防治研究中心,2019,9,297.9,556.5
苗栗農改,2019,9,301.2,601.6
種苗繁殖,2019,9,297.5,539.4
農業試驗所,2019,9,214.3,377.8
王功漁港,2019,9,295.4,547.3
臺中農改,2019,9,293.4,538.6
中改埔里分場,2019,9,*252.9,*398.1
林試畢祿溪站,2019,9,*246.2,*422.7
臺大內茅埔,2019,9,229.0,364.4
臺大和社,2019,9,234.6,370.7
臺大溪頭,2019,9,200.1,291.0
臺大竹山,2019,9,276.4,478.3
茶改中部分場,2019,9,260.8,418.9
茶改南部分場,2019,9,275.2,475.7
萬大發電廠,2019,9,258.1,468.2
蓮華池,2019,9,261.3,407.1
南改斗南分場,2019,9,289.5,532.4
口湖工作站,2019,9,294.1,560.1
四湖植物園,2019,9,288.5,535.2
水試臺西試驗場,2019,9,*283.6,*527.5
海口故事園區,2019,9,275.7,498.4
臺大雲林校區,2019,9,292.1,536.9
麥寮合作社,2019,9,296.4,551.4
農試嘉義分所,2019,9,*257.4,*455.8
南改義竹分場,2019,9,290.6,536.8
南改鹿草分場,2019,9,287.1,530.9
布袋國中,2019,9,288.5,549.3
農試溪口農場,2019,9,*264.0,*496.3
七股研究中心,2019,9,294.2,561.9
六官養殖協會,2019,9,291.6,534.9
水試所海水繁養殖中心,2019,9,288.3,543.5
畜試所,2019,9,293.8,532.0
臺南蘭花園區,2019,9,287.8,525.4
臺南農改,2019,9,295.8,539.3
林試六龜中心,2019,9,293.1,556.2
林試扇平站,2019,9,254.2,445.7
農試鳳山分所,2019,9,*280.6,*506.7
高改旗南分場,2019,9,*281.8,*511.7
崎峰國小,2019,9,303.7,607.6
恆春工作站,2019,9,XXX,XXX
東港工作站,2019,9,306.5,613.5
畜試南區分所,2019,9,*296.5,*618.7
高雄農改,2019,9,312.5,717.9
畜試東區分所,2019,9,258.3,448.9
花改蘭陽分場,2019,9,248.4,410.9
花蓮農改,2019,9,243.1,383.7
東改班鳩分場,2019,9,231.4,352.9
東改賓朗果園,2019,9,*223.5,*342.0
林試太麻里1,2019,9,250.0,429.1
林試太麻里2,2019,9,*252.8,*456.9
茶改東部分場,2019,9,*236.9,*399.6
桃改樹林分場,2019,10,254.5,427.2
茶改北部分場,2019,10,249.9,431.5
桃園農改,2019,10,286.0,533.5
茶改場,2019,10,276.5,504.4
農工中心,2019,10,268.5,478.7
桃改五峰分場,2019,10,253.8,436.2
桃改新埔分場,2019,10,288.9,510.0
畜試北區分所,2019,10,315.6,719.9
苗改生物防治研究中心,2019,10,297.9,556.5
苗栗農改,2019,10,301.2,601.6
種苗繁殖,2019,10,297.5,539.4
農業試驗所,2019,10,214.3,377.8
王功漁港,2019,10,295.4,547.3
臺中農改,2019,10,293.4,538.6
中改埔里分場,2019,10,*252.9,*398.1
林試畢祿溪站,2019,10,*246.2,*422.7
臺大內茅埔,2019,10,229.0,364.4
臺大和社,2019,10,234.6,370.7
臺大溪頭,2019,10,200.1,291.0
臺大竹山,2019,10,276.4,478.3
茶改中部分場,2019,10,260.8,418.9
茶改南部分場,2019,10,275.2,475.7
萬大發電廠,2019,10,258.1,468.2
蓮華池,2019,10,261.3,407.1
南改斗南分場,2019,10,289.5,532.4
口湖工作站,2019,10,294.1,560.1
四湖植物園,2019,10,288.5,535.2
水試臺西試驗場,2019,10,*283.6,*527.5
海口故事園區,2019,10,275.7,498.4
臺大雲林校區,2019,10,292.1,536.9
麥寮合作社,2019,10,296.4,551.4
農試嘉義分所,2019,10,*257.4,*455.8
南改義竹分場,2019,10,290.6,536.8
南改鹿草分場,2019,10,287.1,530.9
布袋國中,2019,10,288.5,549.3
農試溪口農場,2019,10,*264.0,*496.3
七股研究中心,2019,10,294.2,561.9
六官養殖協會,2019,10,291.6,534.9
水試所海水繁養殖中心,2019,10,288.3,543.5
畜試所,2019,10,293.8,532.0
臺南蘭花園區,2019,10,287.8,525.4
臺南農改,2019,10,295.8,539.3
林試六龜中心,2019,10,293.1,556.2
林試扇平站,2019,10,254.2,445.7
農試鳳山分所,2019,10,*280.6,*506.7
高改旗南分場,2019,10,*281.8,*511.7
崎峰國小,2019,10,303.7,607.6
恆春工作站,2019,10,XXX,XXX
東港工作站,2019,10,306.5,613.5
畜試南區分所,2019,10,*296.5,*618.7
高雄農改,2019,10,312.5,717.9
畜試東區分所,2019,10,258.3,448.9
花改蘭陽分場,2019,10,248.4,410.9
花蓮農改,2019,10,243.1,383.7
東改班鳩分場,2019,10,231.4,352.9
東改賓朗果園,2019,10,*223.5,*342.0
林試太麻里1,2019,10,250.0,429.1
林試太麻里2,2019,10,*252.8,*456.9
茶改東部分場,2019,10,*236.9,*399.6
桃改樹林分場,2019,11,254.5,427.2
茶改北部分場,2019,11,249.9,431.5
桃園農改,2019,11,286.0,533.5
茶改場,2019,11,276.5,504.4
農工中心,2019,11,268.5,478.7
桃改五峰分場,2019,11,253.8,436.2
桃改新埔分場,2019,11,288.9,510.0
畜試北區分所,2019,11,315.6,719.9
苗改生物防治研究中心,2019,11,297.9,556.5
苗栗農改,2019,11,301.2,601.6
種苗繁殖,2019,11,297.5,539.4
農業試驗所,2019,11,214.3,377.8
王功漁港,2019,11,295.4,547.3
臺中農改,2019,11,293.4,538.6
中改埔里分場,2019,11,*252.9,*398.1
林試畢祿溪站,2019,11,*246.2,*422.7
臺大內茅埔,2019,11,229.0,364.4
臺大和社,2019,11,234.6,370.7
臺大溪頭,2019,11,200.1,291.0
臺大竹山,2019,11,276.4,478.3
茶改中部分場,2019,11,260.8,418.9
茶改南部分場,2019,11,275.2,475.7
萬大發電廠,2019,11,258.1,468.2
蓮華池,2019,11,261.3,407.1
南改斗南分場,2019,11,289.5,532.4
口湖工作站,2019,11,294.1,560.1
四湖植物園,2019,11,288.5,535.2
水試臺西試驗場,2019,11,*283.6,*527.5
海口故事園區,2019,11,275.7,498.4
臺大雲林校區,2019,11,292.1,536.9
麥寮合作社,2019,11,296.4,551.4
農試嘉義分所,2019,11,*257.4,*455.8
南改義竹分場,2019,11,290.6,536.8
南改鹿草分場,2019,11,287.1,530.9
布袋國中,2019,11,288.5,549.3
農試溪口農場,2019,11,*264.0,*496.3
七股研究中心,2019,11,294.2,561.9
六官養殖協會,2019,11,291.6,534.9
水試所海水繁養殖中心,2019,11,288.3,543.5
畜試所,2019,11,293.8,532.0
臺南蘭花園區,2019,11,287.8,525.4
臺南農改,2019,11,295.8,539.3
林試六龜中心,2019,11,293.1,556.2
林試扇平站,2019,11,254.2,445.7
農試鳳山分所,2019,11,*280.6,*506.7
高改旗南分場,2019,11,*281.8,*511.7
崎峰國小,2019,11,303.7,607.6
恆春工作站,2019,11,XXX,XXX
東港工作站,2019,11,306.5,613.5
畜試南區分所,2019,11,*296.5,*618.7
高雄農改,2019,11,312.5,717.9
畜試東區分所,2019,11,258.3,448.9
花改蘭陽分場,2019,11,248.4,410.9
花蓮農改,2019,11,243.1,383.7
東改班鳩分場,2019,11,231.4,352.9
東改賓朗果園,2019,11,*223.5,*342.0
林試太麻里1,2019,11,250.0,429.1
林試太麻里2,2019,11,*252.8,*456.9
茶改東部分場,2019,11,*236.9,*399.6
桃改樹林分場,2020,1,254.5,427.2
茶改北部分場,2020,1,249.9,431.5
桃園農改,2020,1,286.0,533.5
茶改場,2020,1,276.5,504.4
農工中心,2020,1,268.5,478.7
桃改五峰分場,2020,1,253.8,436.2
桃改新埔分場,2020,1,288.9,510.0
畜試北區分所,2020,1,315.6,719.9
苗改生物防治研究中心,2020,1,297.9,556.5
苗栗農改,2020,1,301.2,601.6
種苗繁殖,2020,1,297.5,539.4
農業試驗所,2020,1,214.3,377.8
王功漁港,2020,1,295.4,547.3
臺中農改,2020,1,293.4,538.6
中改埔里分場,2020,1,*252.9,*398.1
林試畢祿溪站,2020,1,*246.2,*422.7
臺大內茅埔,2020,1,229.0,364.4
臺大和社,2020,1,234.6,370.7
臺大溪頭,2020,1,200.1,291.0
臺大竹山,2020,1,276.4,478.3
茶改中部分場,2020,1,260.8,418.9
茶改南部分場,2020,1,275.2,475.7
萬大發電廠,2020,1,258.1,468.2
蓮華池,2020,1,261.3,407.1
南改斗南分場,2020,1,289.5,532.4
口湖工作站,2020,1,294.1,560.1
四湖植物園,2020,1,288.5,535.2
水試臺西試驗場,2020,1,*283.6,*527.5
海口故事園區,2020,1,275.7,498.4
臺大雲林校區,2020,1,292.1,536.9
麥寮合作社,2020,1,296.4,551.4
農試嘉義分所,2020,1,*257.4,*455.8
南改義竹分場,2020,1,290.6,536.8
南改鹿草分場,2020,1,287.1,530.9
布袋國中,2020,1,288.5,549.3
農試溪口農場,2020,1,*264.0,*496.3
七股研究中心,2020,1,294.2,561.9
六官養殖協會,2020,1,291.6,534.9
水試所海水繁養殖中心,2020,1,288.3,543.5
畜試所,2020,1,293.8,532.0
臺南蘭花園區,2020,1,287.8,525.4
臺南農改,2020,1,295.8,539.3
林試六龜中心,2020,1,293.1,556.2
林試扇平站,2020,1,254.2,445.7
農試鳳山分所,2020,1,*280.6,*506.7
高改旗南分場,2020,1,*281.8,*511.7
崎峰國小,2020,1,303.7,607.6
恆春工作站,2020,1,XXX,XXX
東港工作站,2020,1,306.5,613.5
畜試南區分所,2020,1,*296.5,*618.7
高雄農改,2020,1,312.5,717.9
畜試東區分所,2020,1,258.3,448.9
花改蘭陽分場,2020,1,248.4,410.9
花蓮農改,2020,1,243.1,383.7
東改班鳩分場,2020,1,231.4,352.9
東改賓朗果園,2020,1,*223.5,*342.0
林試太麻里1,2020,1,250.0,429.1
林試太麻里2,2020,1,*252.8,*456.9
茶改東部分場,2020,1,*236.9,*399.6
桃改樹林分場,2020,2,254.5,427.2
茶改北部分場,2020,2,249.9,431.5
桃園農改,2020,2,286.0,533.5
茶改場,2020,2,276.5,504.4
農工中心,2020,2,268.5,478.7
桃改五峰分場,2020,2,253.8,436.2
桃改新埔分場,2020,2,288.9,510.0
畜試北區分所,2020,2,315.6,719.9
苗改生物防治研究中心,2020,2,297.9,556.5
苗栗農改,2020,2,301.2,601.6
種苗繁殖,2020,2,297.5,539.4
農業試驗所,2020,2,214.3,377.8
王功漁港,2020,2,295.4,547.3
臺中農改,2020,2,293.4,538.6
中改埔里分場,2020,2,*252.9,*398.1
林試畢祿溪站,2020,2,*246.2,*422.7
臺大內茅埔,2020,2,229.0,364.4
臺大和社,2020,2,234.6,370.7
臺大溪頭,2020,2,200.1,291.0
臺大竹山,2020,2,276.4,478.3
茶改中部分場,2020,2,260.8,418.9
茶改南部分場,2020,2,275.2,475.7
萬大發電廠,2020,2,258.1,468.2
蓮華池,2020,2,261.3,407.1
南改斗南分場,2020,2,289.5,532.4
口湖工作站,2020,2,294.1,560.1
四湖植物園,2020,2,288.5,535.2
水試臺西試驗場,2020,2,*283.6,*527.5
海口故事園區,2020,2,275.7,498.4
臺大雲林校區,2020,2,292.1,536.9
麥寮合作社,2020,2,296.4,551.4
農試嘉義分所,2020,2,*257.4,*455.8
南改義竹分場,2020,2,290.6,536.8
南改鹿草分場,2020,2,287.1,530.9
布袋國中,2020,2,288.5,549.3
農試溪口農場,2020,2,*264.0,*496.3
七股研究中心,2020,2,294.2,561.9
六官養殖協會,2020,2,291.6,534.9
水試所海水繁養殖中心,2020,2,288.3,543.5
畜試所,2020,2,293.8,532.0
臺南蘭花園區,2020,2,287.8,525.4
臺南農改,2020,2,295.8,539.3
林試六龜中心,2020,2,293.1,556.2
林試扇平站,2020,2,254.2,445.7
農試鳳山分所,2020,2,*280.6,*506.7
高改旗南分場,2020,2,*281.8,*511.7
崎峰國小,2020,2,303.7,607.6
恆春工作站,2020,2,XXX,XXX
東港工作站,2020,2,306.5,613.5
畜試南區分所,2020,2,*296.5,*618.7
高雄農改,2020,2,312.5,717.9
畜試東區分所,2020,2,258.3,448.9
花改蘭陽分場,2020,2,248.4,410.9
花蓮農改,2020,2,243.1,383.7
東改班鳩分場,2020,2,231.4,352.9
東改賓朗果園,2020,2,*223.5,*342.0
林試太麻里1,2020,2,250.0,429.1
林試太麻里2,2020,2,*252.8,*456.9
茶改東部分場,2020,2,*236.9,*399.6
桃改樹林分場,2020,3,254.5,427.2
茶改北部分場,2020,3,249.9,431.5
桃園農改,2020,3,286.0,533.5
茶改場,2020,3,276.5,504.4
農工中心,2020,3,268.5,478.7
桃改五峰分場,2020,3,253.8,436.2
桃改新埔分場,2020,3,288.9,510.0
畜試北區分所,2020,3,315.6,719.9
苗改生物防治研究中心,2020,3,297.9,556.5
苗栗農改,2020,3,301.2,601.6
種苗繁殖,2020,3,297.5,539.4
農業試驗所,2020,3,214.3,377.8
王功漁港,2020,3,295.4,547.3
臺中農改,2020,3,293.4,538.6
中改埔里分場,2020,3,*252.9,*398.1
林試畢祿溪站,2020,3,*246.2,*422.7
臺大內茅埔,2020,3,229.0,364.4
臺大和社,2020,3,234.6,370.7
臺大溪頭,2020,3,200.1,291.0
臺大竹山,2020,3,276.4,478.3
茶改中部分場,2020,3,260.8,418.9
茶改南部分場,2020,3,275.2,475.7
萬大發電廠,2020,3,258.1,468.2
蓮華池,2020,3,261.3,407.1
南改斗南分場,2020,3,289.5,532.4
口湖工作站,2020,3,294.1,560.1
四湖植物園,2020,3,288.5,535.2
水試臺西試驗場,2020,3,*283.6,*527.5
海口故事園區,2020,3,275.7,498.4
臺大雲林校區,2020,3,292.1,536.9
麥寮合作社,2020,3,296.4,551.4
農試嘉義分所,2020,3,*257.4,*455.8
南改義竹分場,2020,3,290.6,536.8
南改鹿草分場,2020,3,287.1,530.9
布袋國中,2020,3,288.5,549.3
農試溪口農場,2020,3,*264.0,*496.3
七股研究中心,2020,3,294.2,561.9
六官養殖協會,2020,3,291.6,534.9
水試所海水繁養殖中心,2020,3,288.3,543.5
畜試所,2020,3,293.8,532.0
臺南蘭花園區,2020,3,287.8,525.4
臺南農改,2020,3,295.8,539.3
林試六龜中心,2020,3,293.1,556.2
林試扇平站,2020,3,254.2,445.7
農試鳳山分所,2020,3,*280.6,*506.7
高改旗南分場,2020,3,*281.8,*511.7
崎峰國小,2020,3,303.7,607.6
恆春工作站,2020,3,XXX,XXX
東港工作站,2020,3,306.5,613.5
畜試南區分所,2020,3,*296.5,*618.7
高雄農改,2020,3,312.5,717.9
畜試東區分所,2020,3,258.3,448.9
花改蘭陽分場,2020,3,248.4,410.9
花蓮農改,2020,3,243.1,383.7
